,DATO,TIME,ROOM_ID,BOOKED,MUNICIPALITY,SCHOOL,MUNICIPALITY_DATE_TIME_ROOM
586,2022-03-07,10:00:00,Room-C,0,demo_municipality,demo_school,2022-03-07-10:00:00-Room-C-demo_municipality
587,2022-03-07,11:00:00,Room-C,0,demo_municipality,demo_school,2022-03-07-11:00:00-Room-C-demo_municipality
588,2022-03-07,12:00:00,Room-C,0,demo_municipality,demo_school,2022-03-07-12:00:00-Room-C-demo_municipality
589,2022-03-07,13:00:00,Room-C,0,demo_municipality,demo_school,2022-03-07-13:00:00-Room-C-demo_municipality
590,2022-03-07,14:00:00,Room-C,0,demo_municipality,demo_school,2022-03-07-14:00:00-Room-C-demo_municipality
591,2022-03-07,15:00:00,Room-C,0,demo_municipality,demo_school,2022-03-07-15:00:00-Room-C-demo_municipality
592,2022-03-07,16:00:00,Room-C,0,demo_municipality,demo_school,2022-03-07-16:00:00-Room-C-demo_municipality
593,2022-03-07,17:00:00,Room-C,1,demo_municipality,demo_school,2022-03-07-17:00:00-Room-C-demo_municipality
594,2022-03-07,18:00:00,Room-C,0,demo_municipality,demo_school,2022-03-07-18:00:00-Room-C-demo_municipality
595,2022-03-07,19:00:00,Room-C,0,demo_municipality,demo_school,2022-03-07-19:00:00-Room-C-demo_municipality
596,2022-03-07,20:00:00,Room-C,0,demo_municipality,demo_school,2022-03-07-20:00:00-Room-C-demo_municipality
597,2022-03-07,21:00:00,Room-C,0,demo_municipality,demo_school,2022-03-07-21:00:00-Room-C-demo_municipality
598,2022-03-07,22:00:00,Room-C,0,demo_municipality,demo_school,2022-03-07-22:00:00-Room-C-demo_municipality
599,2022-03-07,23:00:00,Room-C,1,demo_municipality,demo_school,2022-03-07-23:00:00-Room-C-demo_municipality
600,2022-03-08,00:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-00:00:00-Room-C-demo_municipality
601,2022-03-08,01:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-01:00:00-Room-C-demo_municipality
602,2022-03-08,02:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-02:00:00-Room-C-demo_municipality
603,2022-03-08,03:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-03:00:00-Room-C-demo_municipality
604,2022-03-08,04:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-04:00:00-Room-C-demo_municipality
605,2022-03-08,05:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-05:00:00-Room-C-demo_municipality
606,2022-03-08,06:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-06:00:00-Room-C-demo_municipality
607,2022-03-08,07:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-07:00:00-Room-C-demo_municipality
608,2022-03-08,08:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-08:00:00-Room-C-demo_municipality
609,2022-03-08,09:00:00,Room-C,1,demo_municipality,demo_school,2022-03-08-09:00:00-Room-C-demo_municipality
610,2022-03-08,10:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-10:00:00-Room-C-demo_municipality
611,2022-03-08,11:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-11:00:00-Room-C-demo_municipality
612,2022-03-08,12:00:00,Room-C,1,demo_municipality,demo_school,2022-03-08-12:00:00-Room-C-demo_municipality
613,2022-03-08,13:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-13:00:00-Room-C-demo_municipality
614,2022-03-08,14:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-14:00:00-Room-C-demo_municipality
615,2022-03-08,15:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-15:00:00-Room-C-demo_municipality
616,2022-03-08,16:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-16:00:00-Room-C-demo_municipality
617,2022-03-08,17:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-17:00:00-Room-C-demo_municipality
618,2022-03-08,18:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-18:00:00-Room-C-demo_municipality
619,2022-03-08,19:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-19:00:00-Room-C-demo_municipality
620,2022-03-08,20:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-20:00:00-Room-C-demo_municipality
621,2022-03-08,21:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-21:00:00-Room-C-demo_municipality
622,2022-03-08,22:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-22:00:00-Room-C-demo_municipality
623,2022-03-08,23:00:00,Room-C,0,demo_municipality,demo_school,2022-03-08-23:00:00-Room-C-demo_municipality
624,2022-03-09,00:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-00:00:00-Room-C-demo_municipality
625,2022-03-09,01:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-01:00:00-Room-C-demo_municipality
626,2022-03-09,02:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-02:00:00-Room-C-demo_municipality
627,2022-03-09,03:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-03:00:00-Room-C-demo_municipality
628,2022-03-09,04:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-04:00:00-Room-C-demo_municipality
629,2022-03-09,05:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-05:00:00-Room-C-demo_municipality
630,2022-03-09,06:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-06:00:00-Room-C-demo_municipality
631,2022-03-09,07:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-07:00:00-Room-C-demo_municipality
632,2022-03-09,08:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-08:00:00-Room-C-demo_municipality
633,2022-03-09,09:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-09:00:00-Room-C-demo_municipality
634,2022-03-09,10:00:00,Room-C,1,demo_municipality,demo_school,2022-03-09-10:00:00-Room-C-demo_municipality
635,2022-03-09,11:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-11:00:00-Room-C-demo_municipality
636,2022-03-09,12:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-12:00:00-Room-C-demo_municipality
637,2022-03-09,13:00:00,Room-C,1,demo_municipality,demo_school,2022-03-09-13:00:00-Room-C-demo_municipality
638,2022-03-09,14:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-14:00:00-Room-C-demo_municipality
639,2022-03-09,15:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-15:00:00-Room-C-demo_municipality
640,2022-03-09,16:00:00,Room-C,1,demo_municipality,demo_school,2022-03-09-16:00:00-Room-C-demo_municipality
641,2022-03-09,17:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-17:00:00-Room-C-demo_municipality
642,2022-03-09,18:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-18:00:00-Room-C-demo_municipality
643,2022-03-09,19:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-19:00:00-Room-C-demo_municipality
644,2022-03-09,20:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-20:00:00-Room-C-demo_municipality
645,2022-03-09,21:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-21:00:00-Room-C-demo_municipality
646,2022-03-09,22:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-22:00:00-Room-C-demo_municipality
647,2022-03-09,23:00:00,Room-C,0,demo_municipality,demo_school,2022-03-09-23:00:00-Room-C-demo_municipality
648,2022-03-10,00:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-00:00:00-Room-C-demo_municipality
649,2022-03-10,01:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-01:00:00-Room-C-demo_municipality
650,2022-03-10,02:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-02:00:00-Room-C-demo_municipality
651,2022-03-10,03:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-03:00:00-Room-C-demo_municipality
652,2022-03-10,04:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-04:00:00-Room-C-demo_municipality
653,2022-03-10,05:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-05:00:00-Room-C-demo_municipality
654,2022-03-10,06:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-06:00:00-Room-C-demo_municipality
655,2022-03-10,07:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-07:00:00-Room-C-demo_municipality
656,2022-03-10,08:00:00,Room-C,1,demo_municipality,demo_school,2022-03-10-08:00:00-Room-C-demo_municipality
657,2022-03-10,09:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-09:00:00-Room-C-demo_municipality
658,2022-03-10,10:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-10:00:00-Room-C-demo_municipality
659,2022-03-10,11:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-11:00:00-Room-C-demo_municipality
660,2022-03-10,12:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-12:00:00-Room-C-demo_municipality
661,2022-03-10,13:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-13:00:00-Room-C-demo_municipality
662,2022-03-10,14:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-14:00:00-Room-C-demo_municipality
663,2022-03-10,15:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-15:00:00-Room-C-demo_municipality
664,2022-03-10,16:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-16:00:00-Room-C-demo_municipality
665,2022-03-10,17:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-17:00:00-Room-C-demo_municipality
666,2022-03-10,18:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-18:00:00-Room-C-demo_municipality
667,2022-03-10,19:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-19:00:00-Room-C-demo_municipality
668,2022-03-10,20:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-20:00:00-Room-C-demo_municipality
669,2022-03-10,21:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-21:00:00-Room-C-demo_municipality
670,2022-03-10,22:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-22:00:00-Room-C-demo_municipality
671,2022-03-10,23:00:00,Room-C,0,demo_municipality,demo_school,2022-03-10-23:00:00-Room-C-demo_municipality
672,2022-03-11,00:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-00:00:00-Room-C-demo_municipality
673,2022-03-11,01:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-01:00:00-Room-C-demo_municipality
674,2022-03-11,02:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-02:00:00-Room-C-demo_municipality
675,2022-03-11,03:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-03:00:00-Room-C-demo_municipality
676,2022-03-11,04:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-04:00:00-Room-C-demo_municipality
677,2022-03-11,05:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-05:00:00-Room-C-demo_municipality
678,2022-03-11,06:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-06:00:00-Room-C-demo_municipality
679,2022-03-11,07:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-07:00:00-Room-C-demo_municipality
680,2022-03-11,08:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-08:00:00-Room-C-demo_municipality
681,2022-03-11,09:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-09:00:00-Room-C-demo_municipality
682,2022-03-11,10:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-10:00:00-Room-C-demo_municipality
683,2022-03-11,11:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-11:00:00-Room-C-demo_municipality
684,2022-03-11,12:00:00,Room-C,1,demo_municipality,demo_school,2022-03-11-12:00:00-Room-C-demo_municipality
685,2022-03-11,13:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-13:00:00-Room-C-demo_municipality
686,2022-03-11,14:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-14:00:00-Room-C-demo_municipality
687,2022-03-11,15:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-15:00:00-Room-C-demo_municipality
688,2022-03-11,16:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-16:00:00-Room-C-demo_municipality
689,2022-03-11,17:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-17:00:00-Room-C-demo_municipality
690,2022-03-11,18:00:00,Room-C,1,demo_municipality,demo_school,2022-03-11-18:00:00-Room-C-demo_municipality
691,2022-03-11,19:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-19:00:00-Room-C-demo_municipality
692,2022-03-11,20:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-20:00:00-Room-C-demo_municipality
693,2022-03-11,21:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-21:00:00-Room-C-demo_municipality
694,2022-03-11,22:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-22:00:00-Room-C-demo_municipality
695,2022-03-11,23:00:00,Room-C,0,demo_municipality,demo_school,2022-03-11-23:00:00-Room-C-demo_municipality
696,2022-03-12,00:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-00:00:00-Room-C-demo_municipality
697,2022-03-12,01:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-01:00:00-Room-C-demo_municipality
698,2022-03-12,02:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-02:00:00-Room-C-demo_municipality
699,2022-03-12,03:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-03:00:00-Room-C-demo_municipality
700,2022-03-12,04:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-04:00:00-Room-C-demo_municipality
701,2022-03-12,05:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-05:00:00-Room-C-demo_municipality
702,2022-03-12,06:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-06:00:00-Room-C-demo_municipality
703,2022-03-12,07:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-07:00:00-Room-C-demo_municipality
704,2022-03-12,08:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-08:00:00-Room-C-demo_municipality
705,2022-03-12,09:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-09:00:00-Room-C-demo_municipality
706,2022-03-12,10:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-10:00:00-Room-C-demo_municipality
707,2022-03-12,11:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-11:00:00-Room-C-demo_municipality
708,2022-03-12,12:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-12:00:00-Room-C-demo_municipality
709,2022-03-12,13:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-13:00:00-Room-C-demo_municipality
710,2022-03-12,14:00:00,Room-C,1,demo_municipality,demo_school,2022-03-12-14:00:00-Room-C-demo_municipality
711,2022-03-12,15:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-15:00:00-Room-C-demo_municipality
712,2022-03-12,16:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-16:00:00-Room-C-demo_municipality
713,2022-03-12,17:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-17:00:00-Room-C-demo_municipality
714,2022-03-12,18:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-18:00:00-Room-C-demo_municipality
715,2022-03-12,19:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-19:00:00-Room-C-demo_municipality
716,2022-03-12,20:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-20:00:00-Room-C-demo_municipality
717,2022-03-12,21:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-21:00:00-Room-C-demo_municipality
718,2022-03-12,22:00:00,Room-C,1,demo_municipality,demo_school,2022-03-12-22:00:00-Room-C-demo_municipality
719,2022-03-12,23:00:00,Room-C,0,demo_municipality,demo_school,2022-03-12-23:00:00-Room-C-demo_municipality
720,2022-03-03,00:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-00:00:00-Room-D-demo_municipality
721,2022-03-03,01:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-01:00:00-Room-D-demo_municipality
722,2022-03-03,02:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-02:00:00-Room-D-demo_municipality
723,2022-03-03,03:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-03:00:00-Room-D-demo_municipality
724,2022-03-03,04:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-04:00:00-Room-D-demo_municipality
725,2022-03-03,05:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-05:00:00-Room-D-demo_municipality
726,2022-03-03,06:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-06:00:00-Room-D-demo_municipality
727,2022-03-03,07:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-07:00:00-Room-D-demo_municipality
728,2022-03-03,08:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-08:00:00-Room-D-demo_municipality
729,2022-03-03,09:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-09:00:00-Room-D-demo_municipality
730,2022-03-03,10:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-10:00:00-Room-D-demo_municipality
731,2022-03-03,11:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-11:00:00-Room-D-demo_municipality
732,2022-03-03,12:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-12:00:00-Room-D-demo_municipality
733,2022-03-03,13:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-13:00:00-Room-D-demo_municipality
734,2022-03-03,14:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-14:00:00-Room-D-demo_municipality
735,2022-03-03,15:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-15:00:00-Room-D-demo_municipality
736,2022-03-03,16:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-16:00:00-Room-D-demo_municipality
737,2022-03-03,17:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-17:00:00-Room-D-demo_municipality
738,2022-03-03,18:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-18:00:00-Room-D-demo_municipality
739,2022-03-03,19:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-19:00:00-Room-D-demo_municipality
740,2022-03-03,20:00:00,Room-D,1,demo_municipality,demo_school,2022-03-03-20:00:00-Room-D-demo_municipality
741,2022-03-03,21:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-21:00:00-Room-D-demo_municipality
742,2022-03-03,22:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-22:00:00-Room-D-demo_municipality
743,2022-03-03,23:00:00,Room-D,0,demo_municipality,demo_school,2022-03-03-23:00:00-Room-D-demo_municipality
744,2022-03-04,00:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-00:00:00-Room-D-demo_municipality
745,2022-03-04,01:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-01:00:00-Room-D-demo_municipality
746,2022-03-04,02:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-02:00:00-Room-D-demo_municipality
747,2022-03-04,03:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-03:00:00-Room-D-demo_municipality
748,2022-03-04,04:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-04:00:00-Room-D-demo_municipality
749,2022-03-04,05:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-05:00:00-Room-D-demo_municipality
750,2022-03-04,06:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-06:00:00-Room-D-demo_municipality
751,2022-03-04,07:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-07:00:00-Room-D-demo_municipality
752,2022-03-04,08:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-08:00:00-Room-D-demo_municipality
753,2022-03-04,09:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-09:00:00-Room-D-demo_municipality
754,2022-03-04,10:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-10:00:00-Room-D-demo_municipality
755,2022-03-04,11:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-11:00:00-Room-D-demo_municipality
756,2022-03-04,12:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-12:00:00-Room-D-demo_municipality
757,2022-03-04,13:00:00,Room-D,1,demo_municipality,demo_school,2022-03-04-13:00:00-Room-D-demo_municipality
758,2022-03-04,14:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-14:00:00-Room-D-demo_municipality
759,2022-03-04,15:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-15:00:00-Room-D-demo_municipality
760,2022-03-04,16:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-16:00:00-Room-D-demo_municipality
761,2022-03-04,17:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-17:00:00-Room-D-demo_municipality
762,2022-03-04,18:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-18:00:00-Room-D-demo_municipality
763,2022-03-04,19:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-19:00:00-Room-D-demo_municipality
764,2022-03-04,20:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-20:00:00-Room-D-demo_municipality
765,2022-03-04,21:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-21:00:00-Room-D-demo_municipality
766,2022-03-04,22:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-22:00:00-Room-D-demo_municipality
767,2022-03-04,23:00:00,Room-D,0,demo_municipality,demo_school,2022-03-04-23:00:00-Room-D-demo_municipality
768,2022-03-05,00:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-00:00:00-Room-D-demo_municipality
769,2022-03-05,01:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-01:00:00-Room-D-demo_municipality
770,2022-03-05,02:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-02:00:00-Room-D-demo_municipality
771,2022-03-05,03:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-03:00:00-Room-D-demo_municipality
772,2022-03-05,04:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-04:00:00-Room-D-demo_municipality
773,2022-03-05,05:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-05:00:00-Room-D-demo_municipality
774,2022-03-05,06:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-06:00:00-Room-D-demo_municipality
775,2022-03-05,07:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-07:00:00-Room-D-demo_municipality
776,2022-03-05,08:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-08:00:00-Room-D-demo_municipality
777,2022-03-05,09:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-09:00:00-Room-D-demo_municipality
778,2022-03-05,10:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-10:00:00-Room-D-demo_municipality
779,2022-03-05,11:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-11:00:00-Room-D-demo_municipality
780,2022-03-05,12:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-12:00:00-Room-D-demo_municipality
781,2022-03-05,13:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-13:00:00-Room-D-demo_municipality
782,2022-03-05,14:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-14:00:00-Room-D-demo_municipality
783,2022-03-05,15:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-15:00:00-Room-D-demo_municipality
784,2022-03-05,16:00:00,Room-D,1,demo_municipality,demo_school,2022-03-05-16:00:00-Room-D-demo_municipality
785,2022-03-05,17:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-17:00:00-Room-D-demo_municipality
786,2022-03-05,18:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-18:00:00-Room-D-demo_municipality
787,2022-03-05,19:00:00,Room-D,1,demo_municipality,demo_school,2022-03-05-19:00:00-Room-D-demo_municipality
788,2022-03-05,20:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-20:00:00-Room-D-demo_municipality
789,2022-03-05,21:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-21:00:00-Room-D-demo_municipality
790,2022-03-05,22:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-22:00:00-Room-D-demo_municipality
791,2022-03-05,23:00:00,Room-D,0,demo_municipality,demo_school,2022-03-05-23:00:00-Room-D-demo_municipality
792,2022-03-06,00:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-00:00:00-Room-D-demo_municipality
793,2022-03-06,01:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-01:00:00-Room-D-demo_municipality
794,2022-03-06,02:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-02:00:00-Room-D-demo_municipality
795,2022-03-06,03:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-03:00:00-Room-D-demo_municipality
796,2022-03-06,04:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-04:00:00-Room-D-demo_municipality
797,2022-03-06,05:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-05:00:00-Room-D-demo_municipality
798,2022-03-06,06:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-06:00:00-Room-D-demo_municipality
799,2022-03-06,07:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-07:00:00-Room-D-demo_municipality
800,2022-03-06,08:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-08:00:00-Room-D-demo_municipality
801,2022-03-06,09:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-09:00:00-Room-D-demo_municipality
802,2022-03-06,10:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-10:00:00-Room-D-demo_municipality
803,2022-03-06,11:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-11:00:00-Room-D-demo_municipality
804,2022-03-06,12:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-12:00:00-Room-D-demo_municipality
805,2022-03-06,13:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-13:00:00-Room-D-demo_municipality
806,2022-03-06,14:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-14:00:00-Room-D-demo_municipality
807,2022-03-06,15:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-15:00:00-Room-D-demo_municipality
808,2022-03-06,16:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-16:00:00-Room-D-demo_municipality
809,2022-03-06,17:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-17:00:00-Room-D-demo_municipality
810,2022-03-06,18:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-18:00:00-Room-D-demo_municipality
811,2022-03-06,19:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-19:00:00-Room-D-demo_municipality
812,2022-03-06,20:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-20:00:00-Room-D-demo_municipality
813,2022-03-06,21:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-21:00:00-Room-D-demo_municipality
814,2022-03-06,22:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-22:00:00-Room-D-demo_municipality
815,2022-03-06,23:00:00,Room-D,0,demo_municipality,demo_school,2022-03-06-23:00:00-Room-D-demo_municipality
816,2022-03-07,00:00:00,Room-D,0,demo_municipality,demo_school,2022-03-07-00:00:00-Room-D-demo_municipality
817,2022-03-07,01:00:00,Room-D,0,demo_municipality,demo_school,2022-03-07-01:00:00-Room-D-demo_municipality
818,2022-03-07,02:00:00,Room-D,0,demo_municipality,demo_school,2022-03-07-02:00:00-Room-D-demo_municipality
819,2022-03-07,03:00:00,Room-D,0,demo_municipality,demo_school,2022-03-07-03:00:00-Room-D-demo_municipality
820,2022-03-07,04:00:00,Room-D,0,demo_municipality,demo_school,2022-03-07-04:00:00-Room-D-demo_municipality
821,2022-03-07,05:00:00,Room-D,0,demo_municipality,demo_school,2022-03-07-05:00:00-Room-D-demo_municipality
